,date,title,contents
215,2022/08/11,"코스피, 외인과 기관 매수에 상승 마감…카카오, LG에너지솔루션, 네이버, SK...","코스피 시가총액 상위 종목은 카카오(4.23%), LG에너지솔루션(3.06%), 네이버(2.10%), SK하이닉스(1.63%), LG화학(1.54%), 삼성바이오로직스(1.35%), 삼성전자(1.35%), 삼성SDI(1.14%), 현대차(0.62%), 기아(0.12%) 등 대부분..."
216,2022/08/11,"코스닥, 외인과 기관 매수에 상승 마감…카카오게임즈, 셀트리온헬스케어 상승...","카카오게임즈(5.28%), 천보(0.95%), 셀트리온헬스케어(0.64%), 셀트리온제약(0.56%), HLB(0.11%) 등이 상승 마감했다. 이에 반해 펄어비스(-1.49%), 엘앤에프(-1.48%), 에코프로비엠(-0.82%), 에코프로(-0.08%) 등이 하락..."
217,2022/08/11,"인천 동구, 코로나19 4차 예방접종 확대 시행","당일 접종은 SNS(카카오톡, 네이버)를 통해 잔여 백신을 예약하거나 의료기관에 직접 접종 가능 여부를 문의하여 접종받을 수 있다. 김찬진 구청장은 ""4차 접종 시 3차 접종 대비 중증화율은 53%, 사망률은 55%가량..."
218,2022/08/11,"진주시, 찾아가는 이동복지상담소 운영","한편, 진주복지콜센터에서 제공하는 다양한 복지정보는 카카오톡 채널&gt; 카톡상단 검색창 클릭&gt; 진주복지톡&gt; 채널추가를 통해 받을 수 있으며, 1:1 상담도 가능하다. 기타 궁금한 사항은 진주복지콜센터 전화(055-754-1001)로..."
219,2022/08/11,'무효 판결' 안동1지구 사업..피해 방지책 없나?,"KNN 김건형입니다. KNN 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 부산 051-850-9000 경남 055-283-0505 ▷ 이메일 jebo@knn.co.kr ▷ knn 홈페이지/앱 접속, 제보 누르기 ▷ 카카오톡 친구찾기 @knn"
220,2022/08/12,"대구시교육청, 3년 연속 정부혁신 우수 정책 선정","'다(多-)잇다' 서비스는 다문화가정의 교육정보 접근성을 높이고자 다국어로 문자, 번역, 통역, 상담(Call-Back 서비스), 유튜브 자막 서비스, 카카오톡 채널 운영 등을 지원한다. 2022 교육분야 정부혁신 우수사례 경진대회는..."
221,2022/08/12,"카카오-김범수 센터장, 집중호우 피해 복구 위해 20억원 기부",카카오가 집중 호우로 발생한 피해 복구를 위해 따뜻한 손길을 보탠다. 카카오는 12일 수해 복구를 위해 기업재단 카카오임팩트를 통해 희망브리지 전국재해구호협회에 10억 원을 기부한다고 밝혔다. 김범수...
222,2022/08/12,"[마감] 삼성전자, 이재용 특별사면 6만원선 회복...SK바이오사이언스, 빌 게이...","LG에너지솔루션(-2.44%), 네이버(-0.75%), 카카오(-1.43%) 등은 하락세였다. 삼성전자(0.50%)는 이재용... 시가총액 상위권에서는 셀트리온헬스케어(-1.27%), 에코프로비엠(-2.39%), 엘앤에프(-0.75%), HLB(-2.99%), 카카오게임..."
223,2022/08/12,"검찰, 네이버 압수수색...부동산 서비스 경쟁사 방해 의혹","앞서 네이버는 지난 2015년과 2017년 2차례에 걸쳐 부동산 정보업체들과 계약을 맺고, 제3자에게 매물 정보를 제공하지 말도록 단서 조항을 넣어 경쟁사인 카카오의 시장 진입을 방해한 의혹이 제기됐습니다...."
224,2022/08/12,"검찰, 네이버 본사 압수수색… 부동산 매물 정보 갑질 혐의",정보를 카카오 쪽에 제공하지 못하도록 한 혐의를 받고 있다. 공정거래위원회는 지난 2020년 9월 네이버가 제휴 거래를 맺고 있던 부동산정보업체들에게 경쟁업체였던 카카오에 매물정보를 제공할 수 없도록 계약한...
225,2022/08/12,"국방부, 한·미 양국 군사당국 ""국방 ICT 정책 상호협력 강화""","이번 회의에 참석한 박남희 국방부 지능정보화책임관과 켈리 플레쳐 미 국방부 선임 부정보화책임관 등 양측 대표들은 11일엔 네이버·카카오·마이크로소프트 등 국내의 양국 ICT 기업을 방문, 클라우드·5G 등 첨단기술..."
226,2022/08/12,"충주시, 2022 정기분 주민세 28억 원 부과","한편, 시는 카카오페이, 네이버페이, 페이코 간편결제사 앱 및 13개 금융사 앱, 위택스, 인터넷지로, 가상계좌, 자동화기기(CD/ATM), 신용카드 포인트 등 다양한 지방세 납부방법을 활용한 납세 편의시책으로 지역사회의..."
227,2022/08/12,MSCI 지수에서 SK텔레콤 제외...카카오페이 편입 불발,카카오페이도 지수편입에 불발됐다. ▲ 세계적 주가지수 제공업체 모건스탠리캐피털인터내셔널(MSCI)이... MSCI 지수 편입 기대감이 있었던 카카오페이는 유동 시가총액이 부족해 이번에 편입이 불발됐다....
228,2022/08/12,"정부 ‘원스톱 진료기관, 재택치료, 병상 현황 및 개선방안’ 추진","포털사이트(네이버, 카카오)를 통해 대면 진료가 가능한 호흡기환자진료센터(원스톱 진료기관)를 안내하며, 어르신들이 쉽게 찾을 수 있도록 PCR 검사 후 지역 의료기관 명단을 담은 안내문(원스톱 진료기관 명단, 24시간..."
229,2022/08/12,"전남도, 추석 명절 ‘솔찬한 상상추(秋)월’ 기획전 진행","G마켓, 카카오, 티몬 등 대형 온라인 쇼핑몰 33개 채널에서 동시에 진행된다. 또한, 남도장터의 전면 개편으로 이번 추석부터는 한번 주문할 때 여러 곳으로 배송할 수 있도록 배송지 추가가 가능하고, 카카오페이..."
230,2022/08/12,"네이버 15억-카카오 20억, 호우피해 복구 성금 전달…플랫폼 통한 적극적 지원...","ⓒ데일리포스트=이미지 제공/ 네이버, 카카오 ㅣ데일리포스트=곽민구 기자ㅣ대한민국 대표 플랫폼 기업인 네이버와 카카오가 집중호우로 발생한 피해 복구를 위해 두팔을 걷어붙였다. 네이버는 15억원을, 카카오는..."
231,2022/08/12,"성동구, 올 7월1일 기준 주민세 납부 안내","서울시 ETAX,  ARS, 스마트폰(STAX), 전용계좌 이체, 편의점 납부, 간편결제 앱(카카오, 페이코, 신한플레이, 네이버, 토스 등)에서 납부가 가능하다. 주민세 부과와 관련 기타 문의사항은 구청 세무2과로 문의하면 된다."
232,2022/08/12,"포항고용노동지청, 대지급금 부정수급 사업주 구속","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
233,2022/08/12,"검찰, 네이버 본사 압수수색…부동산 매물정보 갑질 의혹",매물정보를 카카오에 제공하지 못하도록 한 혐의를 받는다. 이번 압수수색은 지난해 11월 중소벤처기업부가... 당시 공정위는 부동산 정보업체(CP)와 제휴해 매물정보를 제공하던 네이버는 카카오가 자사처럼 사업모델을...
234,2022/08/12,"[공매도 TOP 10 종목] 코스피, HMM 공매도 1위…포스코인터내셔널-넷마블-KB금...","이어 포스코인터내셔널(26만9019주), 넷마블(25만8402주), KB금융(22만312주), 현대로템(17만2731주), DB하이텍(13만7929주), 삼성전자(14만2002주), 삼성엔지니어링(14만624주), 카카오페이(12만3851주), LG유플러스(11만2287주)..."
235,2022/08/12,"코스닥, 기관 매도에 하락 마감…천보 VS 펄어비스, 에코프로, HLB, 알테오젠...","펄어비스(-4.86%), 에코프로(-4.54%), HLB(-2.99%), 알테오젠(-2.71%), 에코프로비엠(-2.39%), 카카오게임즈(-1.84%), 셀트리온헬스케어(-1.27%), 셀트리온제약(-1.01%), 엘앤에프(-0.75%) 등이 하락 마감했다."
236,2022/08/12,"코스피, 기관 매수에 상승 마감…현대차, LG화학, 삼성전자 상승 VS LG에너지...","코스피 시가총액 상위 10개 종목 중 LG에너지솔루션(-2.44%), 카카오(-1.43%), NAVER(-0.75%)를 제외하고 상승 마감했다. 현대차(1.55%), LG화학(1.06%), 삼성전자우(0.92%), 삼성바이오로직스(0.66%), 삼성SDI(0.65..."
237,2022/08/12,"삼성화재, 텐센트와 합작법인 중국영업 착수",중국판 카카오톡인 텐센트 '위챗' 플랫폼을 활용해 중국 온라인 개인보험 시장을 적극 공략할 것으로 기대된다. 삼성화재는 중국 현지 합작법인 설립을 위한 주주변경과 증자 신청 건에 대한 중국 당국의 승인이...
238,2022/08/12,"檢, 네이버 본사 압수수색…부동산 서비스 갑질 혐의","검찰은 이 단서조항을 카카오 등 경쟁사 시장진입을 방해하기 위한 '갑질 계약'으로 보고 수사중입니다. 2020년 12월 공정거래위원회가 이미 파악해 시정명령과 함께 과징금 10억 3200만원을 부과했던 사안인데, 검찰이..."
239,2022/08/12,"카카오, '라춘댄스 시즌2'로 컴백…온·오프라인 팬 찾아가",카카오가 라이언&amp;춘식이 '라춘댄스 시즌2'로 컴백하며 온・오프라인으로 팬들을 찾아간다고 밝혔다.  카카오가 라이언&amp;춘식(이하 라춘듀오)이 '라춘댄스 시즌2'로 컴백하며 온·오프라인으로 팬들을 찾아간다고 12일...
240,2022/08/13,"""아이폰 쓰는 MZ 홀리겠네""…'갤Z플립4' 2030 취향저격 이유 [배성수의 다다I...","전작엔 커버 디스플레이로 전화 수신만 가능했지만 이젠 기기를 닫은 채로 발신도 가능해졌다. 삼성페이와 카카오톡 알림 등은 물론 미확인 알림 체크와 메시지 답장, 음악 날씨 등 다양한 위젯이 추가돼 편리했다."
241,2022/08/13,"이연희, 짦은 머리 처음 아닌가요? '숏컷 여신'은 구겨진 티셔츠까지 힙하네!","또 최근 카카오TV 오리지널 시리즈 '결혼백서'에 출연한 바 있다. '결혼백서'는 동화 속 해피엔딩처럼 고생 끝 행복 시작일 것만 같았던 30대 커플의 결혼 준비 과정에서 펼쳐지는 좌충우돌 공감 현실 로맨스로, 이연희는..."
242,2022/08/13,"도(道) 넘은 이준석…""대통령‧원내대표 권력자에 씹어 돌림 당했다""",그리고 그다음 단계로 국민이 메신저로 어떤 내용을 주고받는지 들여다보고 차단하고 색출하는 카카오톡 검열을 없애자고 했습니다. 그리고 보수정권이기 때문에만 할 수 있는 북한의 민낯을 노출하는 북한 방송 개방까지...
243,2022/08/13,"오후 9시까지 전국 11만6천명 확진, 어제보다 3042명↓","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
244,2022/08/13,"이연희, 헤어 스타일 바꾸고 확 달라진 분위기 '보이시하네'","공개된 사진에는 볼캡에 티셔츠를 입고 외출 중인 이연희의 모습이 담겼다. 단발머리로 보이시한 매력을 뽐내고 있다. 이연희 [사진=이연희 SNS] 한편, 이연희는 최근 카카오TV 오리지널 '결혼백서'에 출연했다. 조이뉴스24 /"
245,2022/08/13,"김두관 국회의원, 민주당 경남도당위원장 당선…""영남민주당 복원 선봉""","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
246,2022/08/13,"""폴더블폰은 무겁던데…"" 다이어트 성공한 199만원 '갤폴드4' [배성수의 다다...",카카오톡으로 지인과 쇼핑 얘기를 하다가 손가락으로 화면을 밀어 인터넷 쇼핑몰 창을 동시에 열어 관련 상품을 찾아볼 수 있었다. 화면을 펼쳤을 때 하단에 실행되는 '태스크바'도 요긴했다. 윈도우 PC의 작업...
247,2022/08/13,안마 받으며 낮잠...호텔 뺨치는 IT업계 신사옥,앞서 신사옥 문을 연 네이버와 카카오도 쾌적한 근무환경을 자랑한다. 네이버는 '1784'라 이름 붙인 제2사옥을... 카카오는 임직원 시설을 확충한 신사옥 '카카오 아지트'에 지난 7월부터 입주를 시작했다. 지하 1층에는...
248,2022/08/13,이준석이 말한 '삼성가노'란? 눈물 보이며 윤핵관 거론,그리고 그다음 단계로 국민이 메신저로 어떤 내용을 주고받는지 들여다보고 차단하고 색출하는 카카오톡 검열을 없애자고 했습니다. 그리고 보수정권이기 때문에만 할 수 있는 북한의 민낯을 노출하는 북한 방송 개방까지...
249,2022/08/13,민주당 부산시당위원장에 서은숙 전 부산진구청장,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
250,2022/08/13,부울경 싹쓸이로 재확인된 '어대명'…누적 득표율 75%,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
251,2022/08/13,"황승언, 반려견과 산책나온 비주얼‥동네 뒤집어지겠네","한편 황승언은 지난 해 8월 종영한 ‘너는 나의 봄’을 비롯해 카카오 TV ‘결혼백서’, 최근 티빙 오리지널 시리즈 ‘뉴노멀진’에 출연해 열연을 펼쳤다. / walktalkunique@osen.co.kr [사진] 황승언 SNS"
252,2022/08/13,"이연희, 긴머리→짧은 단발로 깜짝 변신..뭘 해도 예쁘네","한편, 이연희는 지난 2020년 연상의 비연예인과 결혼했다. 또한 최근 종영한 카카오 TV 드라마 ‘결혼 백서’를 통해 이진욱과 호흡을 맞췄다. /mint1023/@osen.co.kr [사진] ‘이연희’ 인스타그램 캡쳐"
253,2022/08/13,"'신혼' 이연희, 남편과 데이트 중?..수수한 옷차림도 청순[스타IN★]",모자를 눌러 쓴채 편하게 외출에 나선 모습이 담겨 있다. 헝크러진 헤어스타일임에도 여전히 청순한 미모가 보는 이들의 눈길을 사로 잡는다. 한편 이연희는 최근 종영한 카카오TV 드라마 '결혼 백서'를 통해 시청자과 만났다.
254,2022/08/13,"카카오-김범수 센터장, 집중호우 피해 복구 위해 20억원 기부","카카오가 집중 호우로 발생한 피해 복구를 위해 따뜻한 손길을 보탠다. 카카오(각자대표 남궁훈, 홍은택)는 12일 수해 복구를 위해 기업재단 카카오임팩트를 통해 희망브리지 전국재해구호협회에 10억 원을 기부한다고..."
